0,1,2,3,4,5,6,7,8,9,PREF
-0.6384236067072341,-0.5090009480006832,-5.7209834809563585e-15,-1.0458291828449932e-15,0.9128709291752766,2.98826655147315e-15,-1.4105326788805383e-15,-0.32142857142857123,-0.3535533905932726,-0.36828478186799346,150.944
-0.6384236067072339,-0.5090009480006836,-0.24904722953058397,0.8548604677626116,-0.18257418583505539,-0.027048494082323175,0.08035817996762257,-0.321428571428569,-0.35355339059327295,-0.3682847818679936,161.649
-0.6384236067072337,-0.5090009480006832,0.1913431757886105,-0.09934993129807687,-0.18257418583505558,0.5837542499362005,-0.6424549446549719,-0.32142857142856696,-0.3535533905932722,-0.3682847818679934,1129.36
-0.638423606707234,-0.5090009480006829,-0.11588712589405215,-0.3211319828264705,-0.18257418583505552,0.4226611758942092,0.7104941618688241,-0.32142857142856596,-0.3535533905932725,-0.3682847818679936,201.456
-0.638423606707234,-0.5090009480006834,0.7474265351159669,-0.041298604122406504,-0.1825741858350562,-0.477912919153268,0.1060530131984485,-0.3214285714285908,-0.3535533905932725,-0.3682847818679927,212.176
0.7600195548725709,-0.29839058778380795,-0.5738353554799722,-0.3930799495156635,-0.18257418583505564,-0.5014540125948027,-0.2544504103799293,-0.3214285714285619,-0.35355339059327295,-0.3682847818679937,151.52
0.7600195548725708,-0.29839058778380806,-5.578512097037105e-15,-9.259884112667274e-16,0.9128709291752763,2.8146001592900094e-15,-9.070458440803731e-16,-0.3214285714285713,-0.3535533905932727,-0.36828478186799346,148.629
0.760019554872571,-0.2983905877838083,-0.24904722953058372,0.8548604677626118,-0.18257418583505552,-0.02704849408232337,0.08035817996762296,-0.32142857142856907,-0.35355339059327273,-0.3682847818679936,159.269
0.7600195548725709,-0.29839058778380806,0.1913431757886106,-0.09934993129807652,-0.18257418583505552,0.5837542499362004,-0.6424549446549713,-0.32142857142856684,-0.353553390593272,-0.3682847818679938,1090.99
0.7600195548725709,-0.2983905877838077,-0.11588712589405219,-0.32113198282647043,-0.18257418583505558,0.4226611758942089,0.7104941618688241,-0.321428571428566,-0.35355339059327234,-0.36828478186799346,199.77
0.760019554872571,-0.2983905877838083,0.7474265351159672,-0.04129860412240626,-0.1825741858350561,-0.477912919153268,0.10605301319844895,-0.3214285714285908,-0.3535533905932724,-0.36828478186799285,209.832
-0.12159594816533693,0.8073915357844909,-0.5738353554799723,-0.3930799495156635,-0.1825741858350558,-0.5014540125948029,-0.25445041037992944,-0.32142857142856235,-0.35355339059327295,-0.3682847818679936,166.679
-0.12159594816533693,0.8073915357844912,-5.841567820060164e-15,-9.96889703974742e-16,0.9128709291752762,2.658420435900351e-15,-9.676695627008537e-16,-0.32142857142857156,-0.3535533905932726,-0.36828478186799357,162.486
-0.12159594816533693,0.8073915357844905,-0.24904722953058403,0.8548604677626119,-0.18257418583505572,-0.02704849408232352,0.08035817996762303,-0.3214285714285693,-0.35355339059327273,-0.3682847818679939,173.409
-0.12159594816533688,0.8073915357844905,0.1913431757886105,-0.09934993129807662,-0.18257418583505597,0.5837542499362001,-0.642454944654972,-0.3214285714285674,-0.35355339059327207,-0.3682847818679933,1102.71
-0.12159594816533699,0.8073915357844912,-0.11588712589405224,-0.32113198282647054,-0.1825741858350558,0.42266117589420876,0.7104941618688242,-0.3214285714285664,-0.35355339059327245,-0.3682847818679933,213.996
-0.1215959481653372,0.8073915357844907,0.7474265351159672,-0.041298604122406095,-0.1825741858350563,-0.47791291915326833,0.106053013198449,-0.3214285714285914,-0.3535533905932724,-0.3682847818679932,224.217
-0.6384236067072336,-0.5090009480006832,-0.573835355479972,-0.3930799495156635,-0.18257418583505544,-0.5014540125948023,-0.2544504103799295,-0.321428571428562,-0.471404520791031,-0.25043365167023623,176.019
-0.6384236067072337,-0.5090009480006832,-5.915790945267255e-15,-1.1392105595385676e-15,0.9128709291752763,3.212365531952288e-15,-1.213362493430828e-15,-0.32142857142857123,-0.4714045207910307,-0.25043365167023596,173.899
-0.6384236067072337,-0.5090009480006833,-0.24904722953058414,0.8548604677626112,-0.18257418583505522,-0.02704849408232303,0.08035817996762253,-0.3214285714285691,-0.47140452079103073,-0.25043365167023623,189.451
-0.6384236067072336,-0.5090009480006833,0.19134317578861068,-0.09934993129807677,-0.18257418583505547,0.5837542499362006,-0.6424549446549719,-0.3214285714285668,-0.47140452079103007,-0.25043365167023623,1477.41
-0.6384236067072337,-0.5090009480006831,-0.11588712589405216,-0.3211319828264706,-0.1825741858350554,0.4226611758942092,0.7104941618688237,-0.32142857142856585,-0.47140452079103046,-0.2504336516702362,241.854
-0.638423606707234,-0.5090009480006834,0.747426535115967,-0.04129860412240639,-0.18257418583505597,-0.47791291915326783,0.10605301319844865,-0.3214285714285908,-0.47140452079103057,-0.2504336516702351,257.167
0.7600195548725712,-0.298390587783808,-0.5738353554799721,-0.39307994951566355,-0.18257418583505552,-0.5014540125948027,-0.2544504103799291,-0.3214285714285619,-0.47140452079103073,-0.2504336516702362,174.8
0.7600195548725713,-0.29839058778380784,-5.987724048207029e-15,-1.1247256358504369e-15,0.9128709291752766,3.0610886474900754e-15,-9.966086633444861e-16,-0.32142857142857123,-0.47140452079103057,-0.2504336516702358,171.684
0.7600195548725708,-0.2983905877838083,-0.2490472295305841,0.8548604677626119,-0.18257418583505552,-0.027048494082323175,0.0803581799676233,-0.321428571428569,-0.47140452079103085,-0.2504336516702364,185.723
0.760019554872571,-0.29839058778380795,0.19134317578861074,-0.09934993129807661,-0.18257418583505558,0.5837542499362004,-0.6424549446549714,-0.3214285714285668,-0.4714045207910298,-0.25043365167023635,1427.31
0.7600195548725712,-0.2983905877838077,-0.1158871258940524,-0.32113198282647054,-0.1825741858350556,0.42266117589420893,0.710494161868824,-0.321428571428566,-0.4714045207910304,-0.25043365167023596,240.639
0.7600195548725709,-0.29839058778380806,0.7474265351159672,-0.04129860412240624,-0.18257418583505614,-0.477912919153268,0.1060530131984492,-0.3214285714285908,-0.4714045207910302,-0.25043365167023557,253.101
-0.12159594816533674,0.8073915357844909,-0.5738353554799719,-0.3930799495156634,-0.1825741858350557,-0.5014540125948026,-0.25445041037992944,-0.3214285714285621,-0.47140452079103096,-0.250433651670236,190.135
-0.1215959481653369,0.8073915357844907,-6.075731765318324e-15,-9.358110048059867e-16,0.9128709291752762,2.812236464887963e-15,-1.0780265290494387e-15,-0.3214285714285716,-0.47140452079103057,-0.25043365167023596,185.433
-0.12159594816533695,0.8073915357844905,-0.24904722953058395,0.8548604677626118,-0.18257418583505558,-0.027048494082323373,0.08035817996762297,-0.3214285714285694,-0.47140452079103096,-0.2504336516702362,199.975
-0.12159594816533678,0.8073915357844909,0.19134317578861082,-0.0993499312980765,-0.1825741858350557,0.5837542499362,-0.6424549446549718,-0.32142857142856723,-0.47140452079103,-0.2504336516702362,1438.34
-0.12159594816533685,0.8073915357844913,-0.1158871258940522,-0.3211319828264706,-0.18257418583505572,0.4226611758942089,0.7104941618688241,-0.3214285714285664,-0.47140452079103057,-0.2504336516702361,253.903
-0.12159594816533707,0.8073915357844905,0.7474265351159672,-0.0412986041224062,-0.1825741858350562,-0.4779129191532681,0.10605301319844895,-0.32142857142859116,-0.47140452079103057,-0.25043365167023546,267.551
-0.6384236067072336,-0.5090009480006834,-0.5738353554799723,-0.3930799495156637,-0.18257418583505547,-0.5014540125948023,-0.25445041037992955,-0.3214285714285618,-0.5892556509887892,-0.13258252147247881,200.311
-0.6384236067072336,-0.509000948000683,-5.645844205181394e-15,-1.197208024196371e-15,0.9128709291752763,3.277760309593474e-15,-1.3537236167290995e-15,-0.3214285714285713,-0.589255650988789,-0.1325825214724785,197.214
-0.6384236067072339,-0.5090009480006834,-0.24904722953058397,0.8548604677626113,-0.1825741858350554,-0.02704849408232282,0.08035817996762244,-0.32142857142856884,-0.5892556509887891,-0.13258252147247848,216.25
-0.6384236067072335,-0.5090009480006832,0.19134317578861043,-0.09934993129807695,-0.18257418583505544,0.5837542499362007,-0.6424549446549722,-0.3214285714285668,-0.5892556509887884,-0.13258252147247843,1830.23
-0.6384236067072336,-0.5090009480006829,-0.11588712589405219,-0.3211319828264705,-0.18257418583505547,0.42266117589420926,0.7104941618688237,-0.32142857142856596,-0.5892556509887887,-0.1325825214724786,282.722
-0.6384236067072337,-0.5090009480006832,0.7474265351159671,-0.041298604122406275,-0.18257418583505586,-0.47791291915326733,0.10605301319844886,-0.3214285714285906,-0.5892556509887886,-0.13258252147247793,301.309
0.7600195548725713,-0.2983905877838079,-0.5738353554799723,-0.39307994951566355,-0.18257418583505558,-0.5014540125948023,-0.2544504103799293,-0.3214285714285619,-0.589255650988789,-0.13258252147247865,199.403
0.7600195548725712,-0.2983905877838078,-5.974442588405071e-15,-1.209115436709449e-15,0.9128709291752763,3.206593654292486e-15,-8.951349898986522e-16,-0.32142857142857134,-0.5892556509887887,-0.13258252147247854,194.83
0.7600195548725708,-0.29839058778380817,-0.2490472295305839,0.8548604677626118,-0.18257418583505558,-0.027048494082323037,0.08035817996762297,-0.32142857142856907,-0.5892556509887891,-0.13258252147247868,213.105
0.7600195548725713,-0.29839058778380806,0.19134317578861035,-0.09934993129807679,-0.1825741858350555,0.5837542499362007,-0.6424549446549717,-0.32142857142856696,-0.5892556509887881,-0.13258252147247837,1763.75
0.7600195548725709,-0.2983905877838077,-0.11588712589405199,-0.32113198282647026,-0.18257418583505552,0.42266117589420893,0.7104941618688239,-0.32142857142856596,-0.5892556509887884,-0.13258252147247873,282.952
0.7600195548725709,-0.2983905877838081,0.7474265351159673,-0.04129860412240631,-0.18257418583505602,-0.47791291915326767,0.10605301319844908,-0.32142857142859094,-0.5892556509887885,-0.13258252147247793,302.857
-0.12159594816533675,0.8073915357844911,-0.573835355479972,-0.3930799495156632,-0.18257418583505566,-0.5014540125948025,-0.2544504103799292,-0.32142857142856224,-0.589255650988789,-0.1325825214724789,214.959
-0.12159594816533681,0.8073915357844909,-5.981028244058986e-15,-9.985349410568438e-16,0.9128709291752762,2.8813321245692707e-15,-9.558008706560805e-16,-0.32142857142857145,-0.5892556509887887,-0.13258252147247865,208.475
-0.1215959481653368,0.8073915357844904,-0.2490472295305839,0.8548604677626116,-0.18257418583505566,-0.027048494082323425,0.08035817996762294,-0.32142857142856956,-0.5892556509887885,-0.13258252147247895,226.739
-0.12159594816533678,0.8073915357844905,0.19134317578861065,-0.09934993129807679,-0.18257418583505564,0.5837542499362003,-0.642454944654972,-0.3214285714285671,-0.5892556509887881,-0.13258252147247845,1774.61
-0.12159594816533678,0.8073915357844911,-0.11588712589405215,-0.3211319828264704,-0.1825741858350557,0.42266117589420893,0.7104941618688237,-0.3214285714285664,-0.5892556509887887,-0.13258252147247862,294.439
-0.12159594816533702,0.8073915357844907,0.7474265351159672,-0.04129860412240608,-0.18257418583505616,-0.47791291915326795,0.10605301319844894,-0.3214285714285912,-0.5892556509887887,-0.13258252147247818,315.402
-0.6384236067072336,-0.5090009480006832,-0.5738353554799723,-0.39307994951566383,-0.18257418583505536,-0.501454012594802,-0.2544504103799296,-0.3214285714285618,-0.7071067811865472,-0.014731391274721015,223.693
-0.6384236067072339,-0.509000948000683,-6.122001605136846e-15,-1.3499462773804352e-15,0.9128709291752766,3.382290442704441e-15,-1.5812583020790324e-15,-0.3214285714285712,-0.7071067811865469,-0.01473139127472089,220.704
-0.6384236067072335,-0.5090009480006834,-0.2490472295305841,0.8548604677626115,-0.1825741858350553,-0.027048494082322704,0.08035817996762237,-0.32142857142856884,-0.7071067811865471,-0.014731391274721015,243.058
-0.6384236067072335,-0.5090009480006832,0.19134317578861051,-0.09934993129807704,-0.1825741858350554,0.5837542499362007,-0.6424549446549723,-0.3214285714285666,-0.7071067811865464,-0.01473139127472097,2184.08
-0.6384236067072335,-0.509000948000683,-0.11588712589405215,-0.3211319828264706,-0.18257418583505536,0.42266117589420954,0.7104941618688234,-0.32142857142856596,-0.7071067811865469,-0.014731391274720881,322.768
-0.6384236067072336,-0.5090009480006834,0.7474265351159673,-0.041298604122406386,-0.18257418583505575,-0.47791291915326733,0.10605301319844877,-0.3214285714285907,-0.7071067811865469,-0.014731391274720484,345.461
0.7600195548725713,-0.29839058778380784,-0.5738353554799721,-0.39307994951566366,-0.18257418583505552,-0.5014540125948022,-0.2544504103799292,-0.3214285714285616,-0.7071067811865469,-0.014731391274721712,222.712
0.7600195548725712,-0.2983905877838078,-6.1699621692765e-15,-1.0905873952533738e-15,0.9128709291752763,3.181128935811441e-15,-1.2404486312352683e-15,-0.32142857142857123,-0.7071067811865466,-0.014731391274720878,217.857
0.7600195548725713,-0.2983905877838081,-0.2490472295305839,0.8548604677626118,-0.1825741858350554,-0.02704849408232289,0.08035817996762294,-0.32142857142856895,-0.7071067811865469,-0.014731391274721412,239.383
0.7600195548725713,-0.2983905877838079,0.19134317578861057,-0.09934993129807679,-0.1825741858350554,0.5837542499362007,-0.6424549446549715,-0.32142857142856684,-0.707106781186546,-0.014731391274721268,2103.1
0.7600195548725712,-0.2983905877838077,-0.11588712589405224,-0.32113198282647065,-0.1825741858350555,0.4226611758942091,0.710494161868824,-0.321428571428566,-0.7071067811865464,-0.014731391274721017,318.349
0.7600195548725708,-0.29839058778380806,0.7474265351159672,-0.04129860412240643,-0.18257418583505597,-0.47791291915326767,0.10605301319844904,-0.32142857142859077,-0.7071067811865466,-0.014731391274720292,340.01
-0.12159594816533667,0.8073915357844912,-0.5738353554799723,-0.3930799495156637,-0.18257418583505572,-0.5014540125948027,-0.25445041037992955,-0.3214285714285622,-0.707106781186547,-0.014731391274721036,238.468
-0.12159594816533681,0.8073915357844912,-5.89065232561586e-15,-1.0199238863742498e-15,0.9128709291752763,3.0183811270366465e-15,-1.1646537996653027e-15,-0.32142857142857156,-0.7071067811865467,-0.014731391274721676,231.69
-0.12159594816533673,0.8073915357844906,-0.2490472295305839,0.8548604677626119,-0.18257418583505564,-0.02704849408232307,0.08035817996762318,-0.32142857142856923,-0.707106781186547,-0.014731391274721381,253.355
-0.12159594816533671,0.8073915357844911,0.19134317578861043,-0.09934993129807682,-0.18257418583505572,0.5837542499362005,-0.642454944654972,-0.32142857142856696,-0.7071067811865461,-0.014731391274720885,2114.55
-0.12159594816533666,0.8073915357844912,-0.11588712589405181,-0.32113198282647043,-0.18257418583505566,0.4226611758942089,0.710494161868824,-0.32142857142856623,-0.7071067811865466,-0.01473139127472146,333.623
-0.12159594816533695,0.8073915357844906,0.7474265351159675,-0.04129860412240643,-0.18257418583505586,-0.4779129191532678,0.10605301319844873,-0.32142857142859105,-0.7071067811865466,-0.014731391274720479,354.485
-0.638423606707234,-0.5090009480006833,-0.5738353554799724,-0.3930799495156634,-0.18257418583505547,-0.5014540125948028,-0.2544504103799291,-0.3214285714285618,0.11785113019775872,-0.6039870422635083,100.795
-0.638423606707234,-0.5090009480006833,-6.042389773054851e-15,-1.1133559862735914e-15,0.9128709291752763,2.793669284346813e-15,-1.0002943454789665e-15,-0.32142857142857123,0.11785113019775884,-0.6039870422635077,100.892
-0.6384236067072341,-0.5090009480006835,-0.24904722953058428,0.8548604677626119,-0.18257418583505547,-0.02704849408232351,0.08035817996762286,-0.321428571428569,0.1178511301977587,-0.6039870422635082,107.813
-0.638423606707234,-0.5090009480006834,0.1913431757886104,-0.09934993129807673,-0.18257418583505564,0.5837542499362001,-0.642454944654972,-0.3214285714285668,0.11785113019775954,-0.6039870422635079,436.704
-0.6384236067072339,-0.5090009480006831,-0.11588712589405241,-0.3211319828264704,-0.18257418583505552,0.4226611758942087,0.7104941618688241,-0.321428571428566,0.11785113019775917,-0.603987042263508,117.788
-0.6384236067072344,-0.5090009480006835,0.7474265351159671,-0.04129860412240608,-0.18257418583505602,-0.47791291915326817,0.10605301319844908,-0.3214285714285907,0.11785113019775911,-0.6039870422635077,123.114
0.7600195548725708,-0.2983905877838081,-0.5738353554799723,-0.3930799495156634,-0.1825741858350556,-0.5014540125948029,-0.2544504103799291,-0.3214285714285622,0.11785113019775875,-0.603987042263508,100.315
0.7600195548725709,-0.298390587783808,-5.9680126568145505e-15,-1.0047215371667276e-15,0.9128709291752761,2.6257778804277293e-15,-8.165948152308405e-16,-0.32142857142857134,0.11785113019775917,-0.6039870422635077,100.444
0.7600195548725706,-0.2983905877838083,-0.24904722953058406,0.8548604677626122,-0.18257418583505564,-0.027048494082323685,0.08035817996762318,-0.3214285714285691,0.11785113019775896,-0.6039870422635083,106.364
0.7600195548725707,-0.2983905877838082,0.19134317578861026,-0.09934993129807641,-0.18257418583505566,0.5837542499362,-0.6424549446549714,-0.32142857142856696,0.1178511301977597,-0.603987042263508,421.819
0.7600195548725706,-0.29839058778380784,-0.11588712589405237,-0.32113198282647015,-0.18257418583505564,0.42266117589420854,0.7104941618688242,-0.321428571428566,0.11785113019775934,-0.6039870422635082,117.683
0.7600195548725707,-0.2983905877838082,0.7474265351159672,-0.04129860412240599,-0.18257418583505602,-0.47791291915326833,0.10605301319844944,-0.321428571428591,0.11785113019775925,-0.6039870422635076,122.984
-0.12159594816533709,0.8073915357844906,-0.5738353554799722,-0.3930799495156632,-0.1825741858350558,-0.5014540125948034,-0.2544504103799291,-0.32142857142856224,0.11785113019775861,-0.6039870422635082,111.783
-0.12159594816533718,0.8073915357844907,-6.021323828661993e-15,-7.48648042925175e-16,0.9128709291752762,2.28726853280698e-15,-8.205669839289846e-16,-0.3214285714285716,0.1178511301977592,-0.6039870422635082,110.421
-0.1215959481653372,0.8073915357844903,-0.2490472295305842,0.8548604677626122,-0.18257418583505586,-0.027048494082324015,0.08035817996762312,-0.3214285714285695,0.11785113019775885,-0.6039870422635083,120.324
-0.1215959481653371,0.8073915357844905,0.19134317578861057,-0.09934993129807657,-0.18257418583505577,0.5837542499361996,-0.6424549446549717,-0.32142857142856723,0.11785113019775968,-0.603987042263508,436.26
-0.1215959481653371,0.8073915357844909,-0.11588712589405237,-0.3211319828264704,-0.18257418583505575,0.4226611758942082,0.710494161868824,-0.32142857142856646,0.11785113019775921,-0.6039870422635077,128.278
-0.12159594816533738,0.8073915357844905,0.7474265351159672,-0.04129860412240594,-0.18257418583505627,-0.47791291915326867,0.10605301319844933,-0.3214285714285912,0.11785113019775917,-0.6039870422635076,136.746
-0.6384236067072339,-0.5090009480006834,-0.5738353554799723,-0.39307994951566333,-0.18257418583505547,-0.5014540125948026,-0.25445041037992916,-0.3214285714285619,6.558156186812303e-16,-0.4861359120657509,127.204
-0.638423606707234,-0.5090009480006832,-5.931484852956204e-15,-1.030657003122131e-15,0.9128709291752766,2.7899013290232143e-15,-1.193706819107983e-15,-0.32142857142857134,8.865768547741277e-16,-0.4861359120657509,125.993
-0.638423606707234,-0.5090009480006836,-0.2490472295305841,0.8548604677626118,-0.18257418583505544,-0.02704849408232336,0.08035817996762266,-0.32142857142856907,6.588352668886144e-16,-0.4861359120657506,135.351
-0.638423606707234,-0.5090009480006834,0.19134317578861032,-0.09934993129807669,-0.1825741858350556,0.5837542499362001,-0.6424549446549719,-0.3214285714285669,1.5004087341995506e-15,-0.48613591206575035,784.054
-0.6384236067072337,-0.5090009480006832,-0.11588712589405223,-0.32113198282647043,-0.18257418583505552,0.4226611758942089,0.7104941618688243,-0.321428571428566,1.1509633563585274e-15,-0.48613591206575035,159.495
-0.6384236067072342,-0.5090009480006834,0.747426535115967,-0.04129860412240619,-0.18257418583505597,-0.477912919153268,0.10605301319844908,-0.3214285714285908,1.0148753128661799e-15,-0.48613591206575,168.712
0.7600195548725708,-0.298390587783808,-0.5738353554799721,-0.3930799495156634,-0.1825741858350556,-0.5014540125948027,-0.254450410379929,-0.32142857142856196,6.678531688657508e-16,-0.4861359120657509,128.044
0.7600195548725708,-0.298390587783808,-5.8011982658488364e-15,-8.518465182484396e-16,0.9128709291752763,2.6910383677648257e-15,-6.608892795470899e-16,-0.32142857142857134,1.1468567538548456e-15,-0.48613591206575074,125.467
0.7600195548725708,-0.2983905877838084,-0.24904722953058414,0.8548604677626122,-0.1825741858350555,-0.02704849408232352,0.08035817996762307,-0.3214285714285691,8.477004464515747e-16,-0.4861359120657508,132.929
